,Index,ExtractedText,image_link,group_id,entity_name,entity_value
159,209,"TM
MC
CerTIFIE
KETO
CERTIFIED
Ertifieo `
HllIlsE
Stacadamia Nut
Fraises et noix
Wu
de macadamia
Soft Baked Bars
Barres moelleuses
Ingredients: Almond flour; Inulin*, Erythritol*,
Nutrition Facts
Vegetable glycerin*_
Macadamia nuts, Apple
cider vinegar*, Freeze dried strawberry pieces*,
Valeur nutritive
Natural flavour; Sea salt, Baking soda, Ground
Per 1 Bar (40 g)
chia seeds*
Sunflower oil*, Rosemary extract*,
Mixed tocopherols:
*Organic;
pour 1 barre (40 g)
Contains: Almondsand Macadamia Nuts,
Per Container 9 /par contenant 9
contain: Other tree nuts.
Calories 170
% Daily Value*
Ingredients
Poudre d'amande, Inuline*,
% valeur quotidienne*
Erythritol , Glycerine vegetale*,
Noix de
Fat
Lipides 14 g
19 %
macadamia, Vinaigre de cidre de pomme* ,
Saturated / satures 1g
Morceaux de fraises Iyophilisees , Arome
Trans
trans 0 g
5 %
naturel, Sel de mer; Bicarbonate de sodium,
Graines de chia moulues*
Huile de tournesol*;
Carbohydrate
Glucides 17 g
Extrait de romarin*, Tocopherols melanges.
Fibre
Fibres 7 g
25 %
*
Biologique
Sugars
Sucres 2 g
2 %
Contient
Amandes et noix de macadamia;
Erythritol
Erythritol 5 g
Peut contenir : D'autres noix.
Protein
Proteines 5 g
Certifie
Certified
Cholesterol / Cholesterol 0 mg
Go8
Bo15
SREN
Br
VEORGIED
VBGM
CERAEEs
GF
Sodium 160 mg
7 %
nongruprcicelote
colehaneoguatn
Gluten-Free
Sansgleterg
Potassium 175 mg
4 %
Riverside
Certified
Calcium 50 mg
4%
Natural Foods Ltd;
%
Vaughan; ON  L4K 4N5
3
Iron
Fer
mg
6 %
FOR THE
WWWgood2gosnacks.ca
PLANET
Corporation
5% or less is a little; 15% or moreis alot
Made in Ganada with domestic and imported ingredients,
5 % ou moins c'est peu; 15 % ouplus c'est beaucoup
Fabrique au Ganada avec des ingredients canadiens et impopte
This
{
0
Toct
May
AnUI
6
URuSD
9qan?",https://m.media-amazon.com/images/I/81cNMlJ3rUL.jpg,297918,item_weight,40.0 gram
160,210,"NON
PROJET
GMO
SANS
NON-GMO VERIFIED
Project
OGM
VERIFIED
VERIFIE
SANS-OGM VERIFIE
nonGMOproject.org
projetsansOGMorg
CErTIFIE
CERTIFIED KETO
KETO
certified
CERTIFIE KETO
Certifieo
GRAIN
GRAIN-FREE
FREE
SANS
GRAIN
SANS GRAIN
CERTIFIED VEGAN
Yegan.069
CERTIFIE VEGAN
PEANUT-FREE
SANS ARACHIDE
Certifie
Certified
CERTIFIED GLUTEN-FREE
GF
CERTIFIE SANS GLUTEN
Gluten-Free
Sans gluten
Certified
CERTIFIED B-CORP
J
B
L
CERTIFIE ENTREPRISE
Corporation
%
1% FOR THE PLANET
FOR THE
1% POUR LA PLANETE
PLANET
MEMBER -
EST
This
uiT
KETC
om
Grtifies 
VEGA
Qeanu? 
@
Rachioy
6",https://m.media-amazon.com/images/I/71V8xeIdY8L.jpg,297918,item_weight,0.0 gram
161,211,"Ingredients: Almond flour; Inulin*,
Nutrition Facts
Erythritol*, Vegetable glycerin*,
Valeur nutritive
Macadamia nuts, Apple cider
vinegar*, Freeze dried strawberry
Per 1 Bar (40 g)
pieces*, Natural flavour; Sea salt;
pour 1 barre (40 g)
Baking soda; Ground chia seeds*,
Per Container 9 / par contenant 9
Sunflower
Rosemary extract*;
Calories 170
% Daily Value*
Mixed tocopherols.
% valeur quotidienne*
*Organic,
Fat
Lipides 13 g
17 %
Contains: Almonds and
Saturated / satures 2.5g
13 %
Macadamia Nuts.
Trans / trans 0 g
contain: Other tree nuts_
Carbohydrate / Glucides 17 g
Fibre
Fibres 7 g
25 %
Ingredients
Poudre d'amande,
Sugars / Sucres
2%
Inuline*; Erythritol*, Glycerine
Erythritol
Erythritol 5 g
vegetale*, Noix de macadamia;
Protein
Proteines 5 g
Vinaigre de cidre de pomme*;
Cholesterol / Cholesterol 0 mg
Morceaux de fraises lyophilisees*,
Sodium 160
Arome naturel; Sel de mer;
mg
7 %
Bicarbonate de sodium, Graines de
Potassium 175 mg
4 %
chia moulues*; Huile de tournesolk;
Calcium 50 mg
4%
Extrait de romarin*; Tocopherols
Iron
Fer 1.25
7 %
melanges;
Biologique
*
5% or less is a little; 15% or more is a lot
Contient
Amandes et noix
*5 % ou moins c'est peu; 15 % ou plus c'est beaucoup
de macadamia;
Peut contenir
Dautres noix,
oil*
May
2g
mg",https://m.media-amazon.com/images/I/81QVNxEt5jL.jpg,297918,item_weight,40.0 gram
162,212,"p
381
G0d
Z02
Yo",https://m.media-amazon.com/images/I/61rzdBIml6S.jpg,416664,item_weight,60.0 gram
163,214,"EJee
ECe=
Butchers
WHOLEGRAIN
390g
SIMPLY GENTLE
CANS
4:
4 [
Ak
Butchers
WHOLEGRAIN
390g
SIMPLY GENTLE
CANS
Vih
4 (
CHIckEN
SALMON
TURKEY.
Chicken
CHIcKEn
SALMON
TURKEY
Chicken",https://m.media-amazon.com/images/I/61GnRPsq7eS.jpg,308856,item_weight,390 gram
164,215,"Ideal Cat Weight: Up to 25-30lb
Ideal Cat Quantity: Up to 4
Max Area = 3ft2
SOCM/18.5""
{
L-23.6""
35CM/13.8""
1
1
1
Size
45CM/17.7""
24CM/9.4""
3OCM/11.8""
1
6OCM/23.6""",https://m.media-amazon.com/images/I/71L-+M3VVPL.jpg,507619,item_weight,"[25.0, 30.0] pound"
165,216,"Suitable for Various Occasions
we)
Bedroom
Living Room
Office
Strong Load Bearing
120
Capacity:
1
20kg
lcome
kg",https://m.media-amazon.com/images/I/81OX3LrynvL.jpg,801829,maximum_weight_recommendation,120 kilogram
166,217,"Dual Frequency WIFI
Enjoy a higher quality user experience
(G
Network:
1O/1OOM standard RJ-45
246 /5G dual-band Wifi
Movie
Music
Image
Live
aH
Qed
emin
88",https://m.media-amazon.com/images/I/71CgwBBpm2L.jpg,953031,item_weight,5.0 gram
167,219,"2.Scml1in
F
6.5cm/2.55in",https://m.media-amazon.com/images/I/6186qz73QDL.jpg,369753,item_volume,2.55 cubic inch
168,220,"Best
great
H8guy
taste
2019:
Hungarian
Smoked
Paprika 
100g",https://m.media-amazon.com/images/I/51-GFfHUt5L.jpg,993359,item_weight,100 gram
169,221,"CCQJR
SmART
NUTRITIJON
TE NEGRO
CON NARANJA
Camellia Sinensis
3 gr
3-5 min
100%C
>30'C
PESO NETO:
100 g",https://m.media-amazon.com/images/I/71wManz+q7L.jpg,281678,item_weight,100.0 gram
170,223,"Cubic zirconia
77
Rhodium Plated
CZ: 3x 3 mm
Weight: About 2.6 g
Notice: Manual measurement,there may be a little
differencel
Namez
[
Name3
Here
Engraving
3
tiny",https://m.media-amazon.com/images/I/61NpAba1eLL.jpg,523149,item_weight,2.6 gram
171,224,"to Assemble
No Tools Requiredl
NET WEIGHT: 7.9KG
Easy",https://m.media-amazon.com/images/I/81GfAC59d9L.jpg,387046,item_weight,7.9 kilogram
172,225,"183cm
0[
9Ocm
40-45cm
135
183cm
~lS0kg
Suitable door width:
9Ocm
Suitable door thickness:
40-45mm
Suitable door weight: 135kg-150kg
Guide Rail Material: Carbon steel
Roller Material: Carbon steel+Nylon
Rt",https://m.media-amazon.com/images/I/71BkkuPYJFL.jpg,433914,item_weight,150.0 kilogram
173,226,"Mueva tecnologia de
espuma celular
nis
Diametro estandar;
Limite de peso:
300kg
55CM
Peso neto: 0.9
kg
Tecnologia a prueba de explosiones
No dude en inflar la pelota de yoga hasta que el diametro alcance el
tamano estandar
Glyn
Glyi",https://m.media-amazon.com/images/I/61k7TzX5kYL.jpg,601746,item_weight,0.9 kilogram
174,227,"V
V8
V1O
V11
V15
Compatible with v8 /7 [V10/ V11 /V15, Not for Any DC Series
V6/ Ball Series",https://m.media-amazon.com/images/I/81hGUpAFNJL.jpg,922709,voltage,7.0 volt
175,228,"31mm/1.2inch
PRODUCT INFORMATION
Base Type E27
Brightness 1350 Lumens
Wattage 12W
AV Voltage 175-265V
Color S000k
360""
Beam Angle 3603
1
CRI)
CRIZ80
1
No Flicker
C
Non Dimmable
SANGLORY
E27 12W
C€
RoHs
X
3609 Beam Angle
Super Bright 2835SMD
(84 Pieces LED Chips)",https://m.media-amazon.com/images/I/71iSbwHDcdL.jpg,648011,voltage,"[175.0, 265.0] volt"
176,229,"ENuLORL Z
CANDR
BRACHLHS
KRNNo lLy FEoned
W
8
8
8
8
M
0
TKIS UNIT NOT LABELED FOR REZAIL $
8/% |%
%/%1
NET WT 2.82
07(809)
[Upc
8
1
1",https://m.media-amazon.com/images/I/81BxHI-QPIL.jpg,558374,item_weight,2.82 ounce
177,230,"Nutrition Facts
5 servings per container
Serving size
2 packs (16g)
Amount per serving
Calories
60
% Daily
~Value*
Total Fat Og
0%
Saturated Fat Og
0%
Trans Fat Og
Cholesterol Omg
0%
50iJium Omg
0%
Tetal Carbohydrate 15g
5%
Dietar
Fiker Og
0%
Total Sugars 13g
Includes 12g
26%
Protein Og
Vit. D Omcg O%
Calcium
0%
Iron
Omg O%
Potas;
0%
The % Daily Value (DV) tells you how much
nutrient in
a serving of
contributes to a daily diet. 2,000 calories
is used for general nutrition advice 
INGREDIENTS: DEXTROSE, MALTODEXTRIN,
MAGNESIUM STEARATE, ARTIFICIAL FLAVOR,
TITANIUM DIOXIDE (FOR COLOR) ARTIFICIAL
COLORS (FDRC BLUE 1, FD&C YELLOW 5, FDR €
RED 40).
IMPORTED BY
GREENBRIER INTERNATIONAL, INC
500 VOLVO PARKWAY, CHESAPEAKE, VA 23320
MADE IN CHINA
139277'
LOT#: AM90324C
BEST BY DATE:
Added
Sugars
Omg
Omg
food
day
29994
241925
1905
092320",https://m.media-amazon.com/images/I/71WaRSgdUyL.jpg,558374,item_weight,16.0 gram
178,231,"Palmfettfrei
Inhalt:
Kihl und trocken
Klare Gemusebruhe
B' 0
Laktosefrei
Mindestens haltbar
algern:
mit 9,3 % Gemuse
Ohne Hefe
Seutentrei
€
fir 12x1/ Liter
Heirler Cenovis GmbH
Zum Wurzen
Als Trinkbouillon
Als Grundlage fiir viele Gerichte
D-78303 Radolfzell
www.cenovis de
132g",https://m.media-amazon.com/images/I/61cEFL6Y49L.jpg,884560,item_weight,132.0 gram
179,232,"347725< -
Feen
S3
VL
ill < =
3
'
Ses
SEAz
82
Ldt
Ia
Cee?
0
F
Eed
8e
Ltin23
298
iield
883 *
3 =
Cy:3
U
N
TWININGS
TWININGS
Iw
JU ~
'be
GREEN
Wuk
GREEN TEA
DECAFFEINATED
M
DECAFFEINATED
V
HETHZZToMig]c
0
148174190557
24*Uog
Z/Zea T
ZHUZw HITHZZLoM
0
70177
24*Uog
KeupIg
WeUNG
Ae
Cerld{?
ef
Raaiad{3
CCef
NNR
Jyu
CEE t
pfcheeenhteo
Setatteruaswa wanedtie dueabieda tatea hellv
Vsteentetantt Veet beteatat
ae
Kontetue exnetee nawves oua te tpnl wanynde
Aaplaka
Kt  eanoanastl4 t #Mgatatrkdt
Aanaat]
Aty me Weea re M e
An eea nta truatra d Cia Ga as odera
)
TEA
atanam
Meue Vaealaatinasbtyd tnaev
Akena oona Qaopruna (
ISLna (
Seata
TMee
Kat
1
Acteie [
6
4wtatua
Nac %at
AKAtas
Aseseato
#
Ghata
~ks
Aanterdkp
blmttaa
Aatertiy
190557",https://m.media-amazon.com/images/I/817S4LJR21L.jpg,281678,item_weight,77.0 gram
180,234,"DURCHSCHNITTLICHE
NAHRWERTE PRO 100 G
Brennwert:
635,7 KJ/151,8 kcal
Fett:
gesattigte Fettsauren: 3,1g
Kohlenhydrate:
12,2g
Zucker:
0,0g
7,3g
8
7,8 8
davon
davon
Eiweils:
Salz:
1,65",https://m.media-amazon.com/images/I/81i7biHKFUL.jpg,957185,item_weight,100.0 gram
181,236,"BEVZILLA
COFFEE JAR BOX
ENGLISH BUTTERSCOTCH . TURKISH HAZELNUT
COLOMBIANGOLD * FRENCH VANILLA
Net Qty: 259X4 Each
I0OP6
ARABICA",https://m.media-amazon.com/images/I/61zbBwJJ86L.jpg,375816,item_weight,25 gram
182,239,"FABULOUS DAY
ROSE
CHARMING
SCENTED € ANDLE
WsXlM",https://m.media-amazon.com/images/I/41fYovCueJL.jpg,529606,item_weight,150 gram
183,245,"Made of Nature
neuherbs
Green
Naturally
Coffee
Gluten Free
Powder
Made
Unroasted
Source of
Arabica Coffee Beans
Chlorogenic
Helps in Weight
Management^
200g
ASK AN EXPERT
+91 9899080448
Net Qty:
from",https://m.media-amazon.com/images/I/61ptgk7Z6NL.jpg,459516,item_weight,200 gram
184,246,"Juliana
""ostian
06.07.
5167
Giuuato
827
'2021
4010
4187021
34609",https://m.media-amazon.com/images/I/61mR0nvTi2L.jpg,483370,item_weight,2460.0 gram
185,247,"LiViNGBASICS
Serves AlI Your Storage Needs
IN THE BOX
No Tools
Required
Weight Handling
Weight Handling
Capacity when
10
Capacity when
KG
Extended
KG
Not Extended
(Evenly Distributed)
L
L
UGS |
ACS
GE",https://m.media-amazon.com/images/I/71kKyflqh-L.jpg,178958,maximum_weight_recommendation,7 kilogram
186,248,"6
months
to
5 years",https://m.media-amazon.com/images/I/81jraWFAHEL.jpg,654649,item_weight,6.0 ton
187,249,"Basis E27
Verwenden Sie eine
Gluhlampe oder eine
LED-Lampe (nicht im
Lieferumfang enthalten)
Seilschalter
Auch im Dunkeln einfach ein-
und auszuschalten
Kabelsammler
Um das Kabel in der
'richtigen
Reihenfolge anzuordnen
3 Regale zu
organisieren
Es kann das Gewicht von 2,5kg
tragen
L
Vmuu",https://m.media-amazon.com/images/I/61q8BFKyG5L.jpg,416664,item_weight,2.5 kilogram
188,250,"10 cm
E27
MAX 60W
(BULB NOT INCLUDED)
2
1
8
2
Specification
Color:
Black
Glass Type:
Water ripple glass
8
Housing Material:
Aluminum
9
Voltage:
110-240V
Maximum Wattage:
60w
Bulb Base:
E27
Note:
Bulb are not included
19 cm",https://m.media-amazon.com/images/I/711pKODV8fL.jpg,752266,wattage,60.0 watt
189,251,"Product Information Sheet
COMMISSION DELEGATED REGULATION (EU) 2019/2013 with regard to energy labelling of
electronic displays
Parameter
Parameter or value and
Unit
precision
1
Supplier's name or trademark:
SONY
Supplier's address.
Public contact, Da
Vincilaan 7-D1, B-1935 Za-
ventem, BE
2 
Model identifier
SDM-F2ZM3O
3_
Energy Efficiency Class for Standard Dynamic Range
(SDR)
4_
On mode power demand in SDR
21,6
W
5
Energy Efficiency Class for High Dynamic Range
(HDR)
6_
On mode power demand in HDR, if implemented
31,1
7
Off mode, power demand, if applicable
0,3 |
W
8
Standby mode power demand, if applicable
0,5 | w
9_
Networked standby mode power demand, if applic-
na.
W
able
10.
Electronic display category
Monitor
11.
Size ratio
16
9
12.
Screen resolution
1 920
X
1 080
pixels
13.
Screen diagonal
68,6
cm
14.
Screen diagonal
27
inches
15.
Visible screen area
20,1
dm?
16.
Panel technology used
LED LCD
17.
Automatic Brightness Control (ABC) available
No
18.
Voice recognition sensor available
No
19.
Room presence sensor available
No
20.
Image refresh frequency rate (default)
60
Hz
21.
Minimum guaranteed availability of software and
1
Years
firmware updates (from the date of end of the
placement on the market)
22.
Minimum guaranteed availability of spare parts
Years
(from the date of end of the placement on the mar-
ket)
23.
Minimum guaranteed product support
7
Years
Minimum duration of the general guarantee offered
1
Years
bv the supplier
24.
Power supply type
External
25.
External power supply (non standardized and included in the product box)
ACDP-120D01 T
ii
Input voltage
240
V
iii
Output voltage
19,5
V
26.
External standardised power supply (or suitable one if not included in the product box)
Required output voltage
V
iii
Required delivered current (minimum)
A
iv
Required current frequency
Hz
Sony",https://m.media-amazon.com/images/I/818ZG7g9hHL.jpg,746096,wattage,21.6 watt
190,252,"Product Information Sheet
COMMISSION DELEGATED REGULATION (EU) 2019/2013 with regard to energy labelling of
electronic displays
Parameter
Parameter or value and
Unit
precision
1
Supplier's name or trademark:
SONY
Supplier's address.
Public contact, Da
Vincilaan 7-D1, B-1935 Za-
ventem, BE
2 
Model identifier
SDM-F2ZM3O
3_
Energy Efficiency Class for Standard Dynamic Range
(SDR)
4_
On mode power demand in SDR
21,6
W
5
Energy Efficiency Class for High Dynamic Range
(HDR)
6_
On mode power demand in HDR, if implemented
31,1
7
Off mode, power demand, if applicable
0,3 |
W
8
Standby mode power demand, if applicable
0,5 | w
9_
Networked standby mode power demand, if applic-
na.
W
able
10.
Electronic display category
Monitor
11.
Size ratio
16
9
12.
Screen resolution
1 920
X
1 080
pixels
13.
Screen diagonal
68,6
cm
14.
Screen diagonal
27
inches
15.
Visible screen area
20,1
dm?
16.
Panel technology used
LED LCD
17.
Automatic Brightness Control (ABC) available
No
18.
Voice recognition sensor available
No
19.
Room presence sensor available
No
20.
Image refresh frequency rate (default)
60
Hz
21.
Minimum guaranteed availability of software and
1
Years
firmware updates (from the date of end of the
placement on the market)
22.
Minimum guaranteed availability of spare parts
Years
(from the date of end of the placement on the mar-
ket)
23.
Minimum guaranteed product support
7
Years
Minimum duration of the general guarantee offered
1
Years
bv the supplier
24.
Power supply type
External
25.
External power supply (non standardized and included in the product box)
ACDP-120D01 T
ii
Input voltage
240
V
iii
Output voltage
19,5
V
26.
External standardised power supply (or suitable one if not included in the product box)
Required output voltage
V
iii
Required delivered current (minimum)
A
iv
Required current frequency
Hz
Sony",https://m.media-amazon.com/images/I/818ZG7g9hHL.jpg,746096,voltage,240.0 volt
191,253,"ITEM NAME:
Takedown Recurve Bow
BRAND:
TOPARCHERY
BOW WEIGHT:
1300g
BOW LENGHT:
60""
STRING LENGHT:
57""
BRACE HEIGHT:
7-8""
DRAW WEIGHT:
30lbs-50lbs
BOW RISER:
15'
BOW RISER MATERIL:
Technology wood",https://m.media-amazon.com/images/I/719SXCcE+yL.jpg,749917,item_weight,1300.0 gram
192,254,"Jebao
E204083
Submersible Pump
PP-377
c
U
US
120v
0.082A
60Hz
IMPEDANCE PROTECTED
Acceptable For Indoor And Outdoor Use
LISTED
WARNING
63VF
1.To reduce the risk of electric shock, connect only to &
Br%oeedgoundedk%ooaiecir€ %ocrecagiad8
To reduce the risk of electric shock, Install Only On A
Circuit Protected By A Ground-Fault Circuit-Intemupter(GFCI):
3 Risk of electric shock-This pump has not been investigated
for use in
swimming pool or marine areas
CAUtION
This Pump Has Been Evaluated for Use With Water Only:
Jebao Electrical Appliances Co_Ltd.
Website; Www jebao.com
E-mail: info@jebao.com",https://m.media-amazon.com/images/I/71KGqjaeU3L.jpg,271537,voltage,120.0 volt
193,255,"NEW
FAST FRAGRANCE
NOUVEAU
PARFUM RAPIDE
YANKee CANDLe
WAX MELT
FONDANT DE CIRE
BORA BORA SHORES | PLAGE DE BORA-BORA
~
VANKEE CANDLE COMPANY(EUROPE) 
#1630640E
WM-SGL BR BR SNST YCE
POPLARINAVEAST CABOTPARK AVONMc
BRISTOLBSII OVH, UNITED KINGDOM
YANKEE CANDLE SRO, PRUMYSLOVA
5
038581""114026
ZONA JOSEPH; HAVRAN U MOSTU;
MADE IN VIETNAM 
435 01,CZECH REPUBLIC
WNPRODUKOWANO W WIETNAMIE
008008 658.8466 WWINNANKEECANDLE COUK
SMELL
HERE
Sentet
229",https://m.media-amazon.com/images/I/81pIxwIlH1L.jpg,529606,item_weight,22.0 gram
194,258,VB,https://m.media-amazon.com/images/I/61ssSqT8LBL.jpg,483370,item_weight,2022.0 gram
195,259,"ROLL
SHADE
Z2OGSM ?ERMEABLE FABRIC
V
PROFESSIONAL
HAND
MADE
d
DURABLE
Hunr",https://m.media-amazon.com/images/I/71rMtEbiU2L.jpg,932012,item_weight,220.0 gram
196,261,"ZWOLTEX
S IN C E
1 9 4 6
JACQUARD WEBTECHNIK
Unsere Muster sind gewebt, nicht gedruckt!
Keine Druckfarben
Ausbleichsicher
100%
Agyptische
Baumwolle
zahlt auf Grund der weichen
und strapazierfahigen
Eigenschaften zu den
hochwertigsten Rohstoffen!
240g/m2",https://m.media-amazon.com/images/I/81eYKrxwPeL.jpg,396159,item_weight,240.0 gram
197,262,"Precise
measurement
More intelligent heart rate monitor H3ZO
Be uetcath
Dual-protocol
Wate proof
WMcking ime
IPX7
340h
Trans mles cn
Net wieight
BLE/ANT+
47g
Adjustable Strap
Strod length
65-SFCM
Mnlmum 'earing & ze. C5CM
Maximumn wcarlng 8 z0
2OCM",https://m.media-amazon.com/images/I/41yG6r50SGL.jpg,477578,item_weight,47.0 gram
198,263,"tXX QBTMYM
uk
NUTRITION
100% AUTHENTIC
To verIFY This producT
SMS: O1
SoJco >
6 Digit Codo
to 57575 Or
VISIT: authenticateon in
TrU SEAL
SERIOUS
MASS
BUILDING 6
1,251
509
2569
CARBS
FORMULA
CALORIES'
PROTEioAD
Heesel
Fuel
HeLoRI
bomsake
Helft WuldscL
FLAVOUR
Fooo Fop spoten s CARBOHVORATE ORNK MIX
DietARY USE-Food FoR WEIGHT GAIN
NET WT:
Skg
Malonxto Nornalciloremige
Mnareeluar eomifesStance TAnNing
High
PROTEIN
MUSCLE
Weight
GAIN
IWopkouts_
VANILLA '
POWDERED 
1(I1lb)
{SPECIAL
Mexealeovert",https://m.media-amazon.com/images/I/61CKA8YZZQL.jpg,731432,item_weight,11 pound
199,264,"TRUSTED BY THE WORLD'S BEST
ATHLETES FOR 35 YEARS
HzN
OH
1G GLUTAMINE
1243 KCAL & SOGM PROTEIN
PER SERVING
(SERVING 2 SCOOPS)
BLEND OF HIGH
ZINC
QUALITY COMPLETE
O3
Og
PROTEINS(VEG)
24 VITAMINS AND
MINERALS
MASS
IGM CREATINE
MONOHYDRATE
GAIM
11251
50
2560
PER SERVING
Ta
deret
MET WT
Skg (IIbb)
254GM
CARBS
<
4
CHOICE
REGULARLY
TESTED FOR
3
BANNED
SUBSTANCES
NHz
'RETRIHION
uthetnc
SERIOUS
Mgscrroteno
ouiLding 
Weight
ForMulas
chOcOLATEY
FLAVOUR
9
MEOr
TEpo
0RM
1
'TeST 
YOu",https://m.media-amazon.com/images/I/71GGzJw4lJL.jpg,731432,item_weight,5 kilogram
200,265,"334 GRAMS
ABOUT 2 ScoopS
SERIOUS MASS PROTEIN
POWDER
710 ML
(24FL OZ)
COLD WATER, MILK OR
OTHERE BEVERAGE
O
OE ABTRHon
Jours AuihentIC
SERIOUS
30-45
MASS
SECONDS
251
502
2565
Mcounporki
BLEND UNTIL
Wanilla FLAVOUR
NET WT;
DISSOLVED
TAKE ALONG WITH YOUR USUAL
MEALS,NOT INSTEAD OF IT
FOR BEGINNERS- START WITH HALF SCOOP AND WORK YOUR WAY UP TO A FULL SERVING
319(665)",https://m.media-amazon.com/images/I/71s4ixwJ35L.jpg,731432,item_weight,6.6 pound
201,266,"ON SERIOUS MASS
VS GENERIC MASS GAINERS
OPTIMUM
OTHER MASS
DA
NUTRITION
GAINER BRANDS
Ig Creatine
Monohydrate
No Creatine
Per Serving
Ig Glutamine
O 9iriHon
Per Serving
No Glutamine
A
SERIOUS
VS
MASS""
ns
1,251
504
2561
A
0IcuteFlvcur
NetML
Jiisn
Blend of High
Quality Complete
No High Quality
Proteins
Protein Blend
60",https://m.media-amazon.com/images/I/61oJbgINwyL.jpg,731432,item_weight,3 kilogram
202,267,"50g
PROTEIN
OE ABTRIHON
O
1co* AutheNTIC
Sooarrerd
256g 
CARBS
SERIOUS
MASS""
Wghlerouelding &
135]
508
256,
Weight GAIN FORMULA:
VANILLA FLAVOUR
NET WT;
""3kg (6.6/b)
1251
CALORIES
SUPPORTS
WEIGHTS
MUSCLE BUILDING
WHEN TAKEN OVER TIME WITH REGULAR RESISTANCE TRAINING",https://m.media-amazon.com/images/I/71xNXOBXbeL.jpg,731432,item_weight,6.6 pound
203,268,"VANILLA
Skg
Nutrition Information
Servings Per Container 15
Serving Size 334 g (About 2 Scoops)
Quantity
Quantity
Quantity
% Daily
Per
Scoopt
Per Serving
10Ogt
Values
(2 Scoops)t
Per Servingt
Energy*
626 kcal
1251 kcal
375 kcal
63 %
Protein*
25 g
50 g
15 g
93 %
Carbohydrate
128 g
256 g
Total Sugars^
10 g
20 g
~Added Sugars
Total Fat*
1.5 g
3g
Saturated Fat
2g
0.6 g
9 %
Trans Fat
0 g
Cholesterol^
75 mg
750 mg
45 mg
Sodium
232 mg
464 mg
7139 mg
23 %
Potassium
531 mg
1062 mg
318 mg
30 %
334 GRAMS
710 ml
30-45 SECONDS
Vitamin A
62 ug
724ug
37 ug
12 %
(ABOUT 2 SCOOP)
(24 FL OZ)
BLEND UNTIL
Thiamine
0.07 mg
0.14 mg
0.04 mg
8 %
SERIOUS MASSQ
COLD WATER, MILK
DISSOLVED
Riboflavin
0.1 mg
0.2 mg
0.06 mg
8 %
PROTEIN POWDER
OR OTHER BEVERAGE
Niacin
mg
2 mg
0.6 mg
11 %
Folic Acid
33 ug
66 pg
20 ug
37 %
Vitamin B6
0.75 mg
0.3 mg
0.1 mg
713 %
Vitamin B12
ug
2 ug
0.6 ug
91 %
Biotin
15 ug
30 ug
9 pg
75 %
INGREDIENTS: Maltodextrin (77%), Protein Blend ( 19%)
Protein Concentrate
Pantothenic Acid
1mg
2 mg
0.6 mg
40 %
Calcium Caseinate
Whey Powder) (Emulsifier: INS 322i) , Artificial Flavor (Vanilla) , Creatine
Monohydrate 
Medium Chain Triglycerides Powder; L-Glutamine
Vitamin and Mineral Blend
Vitamin €
2.5 mg
mg
6 %
(Sodium Chloride; Calcium Phosphate Tribasic; Magnesium Phosphate, Calcium Lactate;
Vitamin D
3.5 ug
7 pg
2pg
47 %
L-Ascorbic Acid, Zinc Sulfate, DL-Alpha-Tocopheryl Acetate, Nicotinamide
Ferric
Pyrophosphate, Manganese Sulphate, Calcium D-Pantothenate
Pyridoxine Hydrochloride_
Vitamin €
1.5 mg
3 mg
0.9 mg
30 %
Riboflavin
Thiamine Mononitrate, Retinyl Palmitate. Folic Acid, D-Biotin, Potassium lodide,
Calcium
285.5 mg
571 mg
171 mg
57 %
Chromium Chloride_
Sodium Selenite, Ergocalciferol), L-Choline Bitartrate, Sweetener
Chromium
16.5 ug
33 pg
10pg
66 %
(INS 950), Inositol:
Iron
0.5 mg
mg
0.3 mg
5 %
proerGedsn GondinsNerk aud 59c6
in a plant where nut(s) containing products are manufactured:
lodide
25 pg
50 ug
15 pg
36 %
Magnesium
25mg
50 mg
""5mg
11 %
Manganese
0.35 mg
0.7 mg
0.2 mg
15 %
Molybdenum
23 pg
45 pg
13 ug
7100 %
Phosphorus
180.5 mg
361 mg
108 mg
36 %
Selenium
20 ug
12ug
100 %
Zinc
mg
2 mg
0.6 mg
12 %
Creatine Monohydrate^ 0.5 g
0.39
L-Glutamine
0.5g
1g
0.3
Choline _
125 mg
250 mg
75 mg
Inositol^
125 mg
250 mg
75 mg
AIl Values are considered averages unless otherwise indicaled:
Percent Daily Values are calculaled per serve based on 2000 kcal diel for adulls and Recommended
Dietary Allowances according to Indian Council of Medical
Research Guideline 2020.
Daily Value not eslablished_
BANNED
CHOICE
SUPPORTS WEIGHT
REGULARLY
SUBSTANCE
BATREDD
FOR
GAIN GOALS
TESTED
S81
You
SUBSTANCES
Per
77 g
(Whey
5 mg
'40 ug
orMc",https://m.media-amazon.com/images/I/81ILq5SlokL.jpg,731432,item_weight,5 kilogram
